I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-19, -24, -4, 21, -7, -14, 9, -34, -112, -63, -24, -68, 
-19, -39, -19, 29, 0, -29, 9, -34, -117, -63, -24, -68, 
-19, -53, -34, 36, 7, -43, 9, -34, -122, -63, -24, -73, 
-19, -43, -24, 31, 2, -34, 9, -34, -122, -68, -29, -73, 
-29, -53, -24, 41, -2, -39, 19, -34, -126, -68, -24, -73, 
-29, -53, -24, 41, -2, -39, 19, -34, -126, -68, -24, -73, 
-29, -53, -24, 41, -2, -39, 14, -39, -131, -68, -34, -78, 
-29, -48, -19, 39, -4, -34, 14, -39, -131, -73, -34, -78, 
-29, -34, -4, 31, -12, -19, 4, -48, -131, -73, -39, -87, 
-29, -39, -9, 34, -9, -24, 9, -43, -131, -73, -34, -82, 
-29, -34, -4, 31, -12, -19, 9, -43, -131, -68, -34, -82, 
-24, -29, -4, 26, -9, -17, 14, -43, -131, -68, -34, -82, 
-24, -39, -14, 31, -4, -26, 14, -34, -122, -68, -24, -78, 
-24, -48, -24, 36, 0, -36, 9, -34, -122, -68, -29, -78, 
-24, -58, -34, 41, 4, -46, 9, -34, -126, -78, -34, -78, 
-29, -68, -39, 48, 4, -53, 9, -34, -136, -78, -34, -82, 
-29, -63, -34, 46, 2, -48, 4, -39, -131, -87, -43, -102, 
-34, -92, -58, 63, 12, -75, 24, -24, -131, -87, -43, -97, 
-24, -136, -112, 80, 43, -124, 39, 0, -126, -92, -53, -102, 
-19, -156, -136, 87, 58, -146, 43, 9, -131, -107, -73, -122, 
-14, -156, -141, 85, 63, -148, 39, 19, -146, -126, -92, -136, 
-9, -151, -141, 80, 65, -146, 48, 39, -136, -126, -82, -126, 
9, -165, -175, 78, 92, -170, 48, 73, -73, -53, -39, -87, 
34, -146, -180, 56, 107, -163, 24, 117, 0, 19, 24, -53, 
73, -92, -165, 9, 119, -129, 4, 165, 107, 136, 117, -14, 
122, -53, -175, -34, 148, -114, -9, 263, 263, 297, 248, 73, 
180, -29, -209, -75, 195, -119, -14, 366, 424, 458, 375, 175, 
229, -4, -234, -112, 231, -119, -14, 453, 551, 585, 473, 263, 
278, 34, -244, -156, 261, -104, -39, 497, 634, 668, 556, 326, 
341, 131, -209, -236, 275, -39, -92, 453, 649, 741, 639, 400, 
414, 253, -161, -334, 287, 46, -190, 307, 610, 834, 761, 502, 
488, 317, -170, -402, 329, 73, -322, 112, 561, 941, 897, 629, 
531, 390, -141, -461, 336, 124, -463, -117, 488, 1005, 1015, 756, 
580, 512, -68, -546, 324, 222, -619, -326, 405, 1039, 1112, 863, 
624, 624, 0, -624, 312, 312, -771, -483, 346, 1112, 1224, 961, 
639, 712, 73, -675, 283, 392, -902, -639, 278, 1151, 1307, 1049, 
585, 780, 195, -683, 195, 488, -1010, -849, 78, 1039, 1263, 1063, 
448, 771, 322, -610, 63, 546, -1044, -1102, -351, 649, 980, 917, 
258, 658, 400, -458, -70, 529, -976, -1322, -907, 73, 556, 658, 
102, 536, 434, -319, -165, 485, -868, -1371, -1229, -341, 229, 453, 
9, 463, 453, -236, -222, 458, -775, -1249, -1268, -478, 78, 302, 
-53, 390, 444, -168, -248, 417, -712, -1141, -1234, -531, -43, 170, 
-97, 273, 370, -87, -234, 322, -653, -1088, -1224, -610, -175, 43, 
-126, 190, 317, -31, -222, 253, -580, -1005, -1146, -629, -263, -58, 
-146, 117, 263, 14, -204, 190, -483, -868, -1039, -595, -302, -117, 
-146, 34, 180, 56, -163, 107, -380, -751, -951, -580, -312, -156, 
-136, 4, 141, 65, -139, 73, -326, -649, -883, -551, -317, -175, 
-117, 19, 136, 48, -126, 78, -297, -561, -800, -497, -292, -190, 
-117, 14, 131, 51, -124, 73, -244, -453, -707, -444, -273, -190, 
-107, 0, 107, 53, -107, 53, -175, -361, -605, -385, -248, -180, 
-112, -4, 107, 58, -109, 51, -122, -287, -517, -346, -219, -175, 
-97, -14, 82, 56, -90, 34, -73, -239, -453, -312, -200, -170, 
-82, -14, 68, 48, -75, 26, -48, -195, -380, -263, -161, -161, 
-53, -24, 29, 39, -41, 2, -39, -151, -322, -204, -126, -141, 
-48, -43, 4, 46, -26, -19, -19, -126, -283, -175, -102, -112, 
-39, -68, -29, 53, -4, -48, 0, -82, -248, -146, -73, -87, 
-39, -78, -39, 58, 0, -58, 14, -58, -214, -112, -58, -78, 
-48, -63, -14, 56, -17, -39, 14, -58, -195, -117, -63, -87, 
-48, -34, 14, 41, -31, -9, 9, -63, -180, -122, -73, -102, 
-48, -19, 29, 34, -39, 4, 0, -63, -185, -126, -87, -122, 
-58, -53, 4, 56, -31, -24, 19, -58, -170, -117, -73, -107, 
-58, -58, 0, 58, -29, -29, 19, -58, -165, -107, -68, -107, 
-63, -63, 0, 63, -31, -31, 24, -53, -165, -107, -63, -107, 
-63, -68, -4, 65, -29, -36, 29, -43, -161, -97, -63, -107, 
-58, -58, 0, 58, -29, -29, 29, -39, -151, -107, -73, -117, 
-58, -63, -4, 61, -26, -34, 34, -34, -141, -107, -82, -117, 
-58, -63, -4, 61, -26, -34, 34, -29, -136, -107, -82, -122, 
-58, -63, -4, 61, -26, -34, 34, -29, -136, -107, -78, -122, 
-43, -87, -43, 65, 0, -65, 39, -14, -122, -102, -63, -112, 
-43, -92, -48, 68, 2, -70, 39, -9, -117, -87, -58, -107, 
-48, -107, -58, 78, 4, -82, 43, -4, -117, -82, -53, -97, 
-48, -131, -82, 90, 17, -107, 48, 0, -112, -78, -39, -92, 
-53, -112, -58, 82, 2, -85, 48, -4, -112, -82, -43, -97, 
-48, -87, -39, 68, -4, -63, 43, -4, -117, -82, -53, -102, 
-48, -58, -9, 53, -19, -34, 43, -4, -122, -87, -58, -107, 
-48, -48, 0, 48, -24, -24, 39, -9, -122, -92, -58, -112, 
-48, -68, -19, 58, -14, -43, 39, -14, -112, -78, -58, -112, 
-43, -53, -9, 48, -17, -31, 34, -14, -117, -78, -58, -117, 
-39, -53, -14, 46, -12, -34, 34, -14, -117, -78, -58, -117, 
-34, -53, -19, 43, -7, -36, 39, -14, -102, -78, -58, -117, 
-43, -58, -14, 51, -14, -36, 58, -14, -102, -78, -58, -112, 
-39, -68, -29, 53, -4, -48, 48, -14, -107, -78, -58, -112, 
-39, -73, -34, 56, -2, -53, 48, -14, -107, -78, -58, -112, 
-39, -82, -43, 61, 2, -63, 53, -14, -102, -78, -53, -112, 
-29, -97, -68, 63, 19, -82, 58, -4, -92, -68, -43, -102, 
-29, -102, -73, 65, 21, -87, 63, 9, -92, -58, -39, -97, 
-29, -102, -73, 65, 21, -87, 68, 14, -92, -58, -39, -97, 
-29, -107, -78, 68, 24, -92, 73, 19, -92, -63, -39, -97, 
-39, -92, -53, 65, 7, -73, 63, 4, -92, -73, -48, -102, 
-39, -73, -34, 56, -2, -53, 58, 0, -97, -73, -58, -107, 
-39, -58, -19, 48, -9, -39, 53, -4, -102, -73, -63, -112, 
-39, -48, -9, 43, -14, -29, 48, -4, -102, -68, -63, -112, 
-43, -78, -34, 61, -4, -56, 48, 9, -92, -78, -53, -102, 
-43, -73, -29, 58, -7, -51, 48, 9, -97, -78, -53, -107, 
-43, -68, -24, 56, -9, -46, 43, 4, -102, -78, -63, -112, 
-43, -63, -19, 53, -12, -41, 43, 4, -102, -82, -63, -117, 
-43, -78, -34, 61, -4, -56, 48, 14, -92, -78, -53, -107, 
-48, -82, -34, 65, -7, -58, 58, 14, -87, -73, -48, -102, 
-48, -97, -48, 73, 0, -73, 63, 14, -82, -68, -48, -102, 
-43, -102, -58, 73, 7, -80, 63, 19, -82, -58, -48, -97, 
-48, -82, -34, 65, -7, -58, 63, 19, -92, -63, -53, -107, 
-48, -82, -34, 65, -7, -58, 63, 19, -87, -63, -53, -107, 
-48, -82, -34, 65, -7, -58, 68, 24, -87, -63, -53, -107, 
-48, -92, -43, 70, -2, -68, 68, 24, -87, -63, -53, -107, 
-53, -82, -29, 68, -12, -56, 63, 14, -92, -73, -63, -117, 
-53, -68, -14, 61, -19, -41, 53, 14, -92, -73, -63, -122, 
-53, -53, 0, 53, -26, -26, 48, 14, -92, -78, -63, -122, 
-53, -43, 9, 48, -31, -17, 43, 19, -92, -78, -63, -122, 
-43, -58, -14, 51, -14, -36, 43, 19, -92, -68, -48, -112, 
-43, -58, -14, 51, -14, -36, 43, 19, -82, -68, -48, -112, 
-43, -58, -14, 51, -14, -36, 43, 24, -82, -68, -48, -112, 
-43, -58, -14, 51, -14, -36, 43, 24, -82, -68, -48, -112, 
-48, -58, -9, 53, -19, -34, 43, 19, -92, -68, -63, -122, 
-48, -58, -9, 53, -19, -34, 48, 19, -92, -68, -63, -122, 
-48, -58, -9, 53, -19, -34, 48, 19, -92, -68, -63, -122, 
-48, -58, -9, 53, -19, -34, 43, 19, -92, -68, -63, -122, 
-48, -58, -9, 53, -19, -34, 43, 29, -78, -73, -53, -122, 
-48, -58, -9, 53, -19, -34, 43, 29, -78, -73, -48, -122, 
-48, -43, 4, 46, -26, -19, 43, 29, -78, -73, -48, -122, 
-48, -43, 4, 46, -26, -19, 43, 34, -78, -73, -48, -117, 
-58, -63, -4, 61, -26, -34, 58, 53, -68, -63, -48, -107, 
-58, -73, -14, 65, -21, -43, 58, 53, -68, -63, -48, -107, 
-63, -58, 4, 61, -34, -26, 58, 53, -68, -68, -48, -107, 
-63, -58, 4, 61, -34, -26, 58, 58, -68, -68, -48, -107, 
-53, -53, 0, 53, -26, -26, 58, 58, -68, -58, -48, -107, 
-48, -53, -4, 51, -21, -29, 58, 58, -68, -58, -48, -102, 
-48, -48, 0, 48, -24, -24, 58, 63, -63, -53, -48, -102, 
-43, -34, 9, 39, -26, -12, 58, 63, -58, -53, -43, -102, 
-39, -43, -4, 41, -17, -24, 68, 73, -58, -53, -34, -102, 
-34, -43, -9, 39, -12, -26, 68, 73, -58, -53, -34, -102, 
-29, -43, -14, 36, -7, -29, 68, 82, -53, -48, -34, -102, 
-24, -48, -24, 36, 0, -36, 68, 82, -53, -48, -34, -102, 
-34, -39, -4, 36, -14, -21, 58, 73, -53, -63, -43, -102, 
-34, -39, -4, 36, -14, -21, 58, 73, -53, -63, -43, -102, 
-34, -39, -4, 36, -14, -21, 58, 82, -53, -58, -39, -102, 
-34, -39, -4, 36, -14, -21, 58, 82, -48, -58, -39, -97, 
-43, -48, -4, 46, -19, -26, 58, 87, -43, -48, -29, -97, 
-43, -53, -9, 48, -17, -31, 58, 92, -43, -48, -29, -97, 
-43, -48, -4, 46, -19, -26, 58, 92, -39, -48, -24, -97, 
-39, -48, -9, 43, -14, -29, 63, 92, -39, -48, -24, -97, 
-39, -48, -9, 43, -14, -29, 63, 97, -29, -43, -29, -97, 
-43, -48, -4, 46, -19, -26, 63, 102, -29, -39, -29, -97, 
-43, -43, 0, 43, -21, -21, 63, 102, -24, -39, -34, -97, 
-43, -34, 9, 39, -26, -12, 63, 107, -24, -48, -34, -97, 
-34, -19, 14, 26, -24, -2, 53, 107, -29, -53, -39, -97, 
-34, -9, 24, 21, -29, 7, 53, 107, -34, -58, -34, -102, 
-34, -9, 24, 21, -29, 7, 58, 117, -39, -63, -39, -97, 
-34, 4, 39, 14, -36, 21, 58, 112, -43, -68, -43, -102, 
-19, 9, 29, 4, -24, 19, 68, 122, -29, -63, -34, -92, 
-19, 9, 29, 4, -24, 19, 68, 126, -29, -58, -34, -92, 
-19, 29, 48, -4, -34, 39, 68, 131, -24, -53, -39, -92, 
-19, 19, 39, 0, -29, 29, 68, 136, -19, -48, -39, -92, 
-29, 14, 43, 7, -36, 29, 68, 146, -19, -53, -34, -82, 
-29, 14, 43, 7, -36, 29, 73, 146, -19, -53, -34, -82, 
-24, 14, 39, 4, -31, 26, 73, 156, -19, -53, -34, -87, 
-24, 14, 39, 4, -31, 26, 73, 161, -19, -53, -34, -87, 
-39, 24, 63, 7, -51, 43, 73, 156, -19, -63, -43, -97, 
-39, 19, 58, 9, -48, 39, 73, 156, -19, -68, -43, -97, 
-39, 19, 58, 9, -48, 39, 73, 175, -19, -68, -43, -97, 
-39, 29, 68, 4, -53, 48, 73, 161, -19, -68, -43, -97, 
-43, 39, 82, 2, -63, 61, 82, 180, -9, -58, -34, -87, 
-43, 43, 87, 0, -65, 65, 82, 180, -14, -63, -39, -87, 
-43, 24, 68, 9, -56, 46, 78, 185, -14, -63, -39, -87, 
-43, 29, 73, 7, -58, 51, 78, 185, -9, -63, -39, -78, 
-39, 48, 87, -4, -63, 68, 73, 190, -19, -58, -39, -87, 
-39, 48, 87, -4, -63, 68, 78, 190, -19, -63, -39, -87, 
-39, 43, 82, -2, -61, 63, 78, 190, -24, -68, -39, -87, 
-39, 43, 82, -2, -61, 63, 78, 200, -29, -68, -39, -92, 
-48, 34, 82, 7, -65, 58, 82, 195, -29, -68, -39, -82, 
-48, 34, 82, 7, -65, 58, 82, 195, -34, -68, -39, -82, 
-48, 39, 87, 4, -68, 63, 78, 195, -34, -73, -39, -82, 
-39, 53, 92, -7, -65, 73, 78, 195, -39, -78, -43, -87, 
-39, 53, 92, -7, -65, 73, 78, 200, -43, -87, -48, -87, 
-39, 34, 73, 2, -56, 53, 78, 200, -43, -87, -48, -82, 
-39, 34, 73, 2, -56, 53, 78, 200, -43, -87, -43, -82, 
-39, 53, 92, -7, -65, 73, 78, 200, -53, -92, -43, -82, 
-39, 68, 107, -14, -73, 87, 68, 195, -73, -92, -53, -92, 
-39, 53, 92, -7, -65, 73, 73, 190, -73, -97, -53, -92, 
-43, 68, 112, -12, -78, 90, 73, 185, -73, -112, -58, -92, 
-43, 78, 122, -17, -82, 100, 63, 180, -82, -117, -68, -97, 
-53, 73, 126, -9, -90, 100, 68, 170, -78, -126, -58, -87, 
-48, 68, 117, -9, -82, 92, 73, 175, -82, -131, -58, -87, 
-48, 63, 112, -7, -80, 87, 73, 175, -87, -131, -58, -87, 
-48, 53, 102, -2, -75, 78, 78, 180, -92, -131, -58, -87, 
-39, 63, 102, -12, -70, 82, 68, 170, -97, -136, -58, -82, 
-43, 63, 107, -9, -75, 85, 68, 161, -102, -141, -63, -82, 
-43, 73, 117, -14, -80, 95, 63, 156, -112, -141, -63, -82, 
-43, 73, 117, -14, -80, 95, 63, 151, -112, -141, -58, -82, 
-34, 73, 107, -19, -70, 90, 63, 141, -112, -141, -68, -87, 
-34, 82, 117, -24, -75, 100, 58, 136, -117, -141, -68, -87, 
-34, 82, 117, -24, -75, 100, 53, 141, -126, -141, -63, -78, 
-34, 82, 117, -24, -75, 100, 48, 141, -136, -146, -63, -78, 
-39, 68, 107, -14, -73, 87, 34, 122, -136, -156, -53, -78, 
-43, 73, 117, -14, -80, 95, 29, 112, -136, -156, -53, -78, 
-48, 68, 117, -9, -82, 92, 29, 102, -146, -156, -53, -78, 
-53, 58, 112, -2, -82, 85, 29, 92, -146, -156, -43, -68, 
-34, 73, 107, -19, -70, 90, 29, 92, -156, -141, -43, -63, 
-34, 73, 107, -19, -70, 90, 29, 87, -156, -136, -39, -53, 
-34, 78, 112, -21, -73, 95, 14, 68, -156, -131, -34, -53, 
-29, 78, 107, -24, -68, 92, 9, 63, -156, -122, -24, -53, 
-14, 78, 92, -31, -53, 85, 19, 73, -151, -117, -19, -43, 
-4, 117, 122, -56, -63, 119, 4, 58, -146, -117, -19, -39, 
0, 107, 107, -53, -53, 107, 4, 48, -151, -107, -19, -34, 
4, 82, 78, -43, -36, 80, 4, 48, -136, -102, -4, -19, 
0, 63, 63, -31, -31, 63, 4, 39, -141, -97, -4, -24, 
-9, 78, 87, -34, -48, 82, 4, 24, -141, -92, -4, -29, 
-14, 68, 82, -26, -48, 75, 4, 14, -141, -92, -4, -34, 
-24, 53, 78, -14, -51, 65, 0, 9, -141, -92, -4, -39, 
-14, 63, 78, -24, -46, 70, -9, -4, -141, -92, -14, -48, 
-4, 58, 63, -26, -34, 61, -9, -14, -141, -92, -14, -48, 
-4, 58, 63, -26, -34, 61, -9, -19, -131, -92, -9, -48, 
-4, 48, 53, -21, -29, 51, -9, -24, -131, -87, -9, -48, 
-9, 48, 58, -19, -34, 53, 0, -34, -131, -87, -9, -43, 
-9, 43, 53, -17, -31, 48, 0, -29, -126, -78, -9, -43, 
-9, 39, 48, -14, -29, 43, 0, -24, -126, -78, -9, -43, 
-9, 39, 48, -14, -29, 43, 0, -19, -126, -78, -9, -43, 
-19, 39, 58, -9, -39, 48, 4, -24, -126, -73, 0, -48, 
-19, 19, 39, 0, -29, 29, 4, -24, -117, -58, 0, -48, 
-19, 14, 34, 2, -26, 24, 4, -19, -117, -58, 0, -48, 
-19, 4, 24, 7, -21, 14, 4, -19, -117, -58, 0, -48, 
-19, 19, 39, 0, -29, 29, 4, -34, -126, -68, -4, -58, 
-19, 4, 24, 7, -21, 14, 9, -24, -117, -58, 0, -58, 
-19, -9, 9, 14, -14, 0, 9, -24, -102, -53, 0, -53, 
-24, -9, 14, 17, -19, 2, 9, -24, -102, -53, -9, -53, 
-14, 4, 19, 4, -17, 12, 14, -24, -102, -53, -4, -53, 
-14, 14, 29, 0, -21, 21, 14, -24, -107, -53, -4, -58, 
-14, 4, 19, 4, -17, 12, 19, -24, -107, -53, -4, -58, 
-14, -14, 0, 14, -7, -7, 19, -24, -107, -53, -4, -53, 
-19, -4, 14, 12, -17, 4, 19, -24, -102, -48, -4, -53, 
-19, -4, 14, 12, -17, 4, 24, -24, -97, -48, -4, -58, 
-19, -9, 9, 14, -14, 0, 29, -19, -97, -48, -4, -58, 
-19, -24, -4, 21, -7, -14, 34, -19, -97, -48, -4, -58, 
-34, -43, -9, 39, -12, -26, 24, -14, -107, -48, -4, -58, 
-34, -43, -9, 39, -12, -26, 24, -14, -107, -48, -4, -58, 
-34, -34, 0, 34, -17, -17, 24, -14, -97, -48, -4, -63, 
-34, -34, 0, 34, -17, -17, 24, -14, -97, -48, -9, -63, 
-29, -39, -9, 34, -9, -24, 19, -9, -97, -48, -19, -78, 
-29, -34, -4, 31, -12, -19, 19, -9, -102, -53, -19, -78, 
-34, -19, 14, 26, -24, -2, 19, -14, -102, -58, -29, -82, 
-34, 4, 39, 14, -36, 21, 19, -24, -107, -78, -29, -82, 
-39, -19, 19, 29, -29, 0, 19, -14, -107, -73, -19, -73, 
-39, -29, 9, 34, -24, -9, 24, -14, -107, -63, -24, -73, 
-39, -39, 0, 39, -19, -19, 29, -14, -107, -58, -24, -78, 
-39, -39, 0, 39, -19, -19, 34, -14, -107, -58, -24, -82, 
-29, -19, 9, 24, -19, -4, 29, -24, -122, -73, -39, -92, 
-29, -14, 14, 21, -21, 0, 24, -24, -122, -78, -39, -92, 
-29, -9, 19, 19, -24, 4, 29, -24, -112, -73, -39, -92, 
-29, -9, 19, 19, -24, 4, 29, -14, -112, -63, -34, -82, 
-19, -24, -4, 21, -7, -14, 43, -9, -112, -63, -34, -73, 
-19, -24, -4, 21, -7, -14, 43, -4, -97, -68, -34, -73, 
-19, -29, -9, 24, -4, -19, 43, -4, -112, -78, -34, -78, 
-19, -29, -9, 24, -4, -19, 39, -9, -112, -78, -39, -78, 
-24, -34, -9, 29, -7, -21, 34, -4, -102, -73, -29, -78, 
-34, -24, 9, 29, -21, -7, 34, -14, -112, -73, -34, -78, 
-39, -19, 19, 29, -29, 0, 29, -14, -117, -78, -43, -97, 
-43, -24, 19, 34, -31, -2, 29, -14, -117, -78, -29, -87, 
-48, -48, 0, 48, -24, -24, 43, -9, -107, -68, -29, -78, 
-48, -53, -4, 51, -21, -29, 43, -9, -107, -63, -29, -78, 
-48, -73, -24, 61, -12, -48, 43, -4, -102, -58, -29, -73, 
-48, -78, -29, 63, -9, -53, 48, -4, -97, -58, -24, -73, 
-43, -73, -29, 58, -7, -51, 39, -4, -102, -53, -34, -73, 
-39, -68, -29, 53, -4, -48, 39, -4, -97, -58, -34, -73, 
-34, -58, -24, 46, -4, -41, 39, -4, -97, -73, -34, -73, 
-34, -43, -9, 39, -12, -26, 34, -4, -112, -82, -34, -73, 
-43, -34, 9, 39, -26, -12, 34, -9, -117, -82, -43, -82, 
-39, -29, 9, 34, -24, -9, 34, -9, -122, -87, -43, -82, 
-39, -24, 14, 31, -26, -4, 34, -9, -122, -87, -43, -78, 
-39, -19, 19, 29, -29, 0, 29, -14, -122, -87, -48, -78, 
-29, -4, 24, 17, -26, 9, 19, -24, -126, -87, -48, -87, 
-29, -9, 19, 19, -24, 4, 24, -24, -131, -87, -48, -87, 
-29, -24, 4, 26, -17, -9, 24, -19, -126, -87, -48, -87, 
-29, -19, 9, 24, -19, -4, 24, -19, -131, -87, -43, -82, 
-39, -29, 9, 34, -24, -9, 34, -19, -122, -82, -43, -78, 
-34, -34, 0, 34, -17, -17, 34, -9, -122, -82, -43, -78, 
-34, -24, 9, 29, -21, -7, 34, -19, -126, -87, -43, -82, 
-39, -29, 9, 34, -24, -9, 34, -24, -131, -92, -43, -82, 
-39, -19, 19, 29, -29, 0, 34, -34, -131, -102, -48, -92, 
-39, -34, 4, 36, -21, -14, 34, -34, -131, -92, -48, -87, 
-34, -34, 0, 34, -17, -17, 29, -34, -131, -92, -48, -87, 
-34, -34, 0, 34, -17, -17, 29, -34, -131, -92, -48, -87, 
-34, -34, 0, 34, -17, -17, 29, -24, -131, -82, -43, -87, 
-39, -34, 4, 36, -21, -14, 24, -24, -131, -82, -43, -87, 
-39, -39, 0, 39, -19, -19, 24, -24, -131, -87, -39, -82, 
-39, -48, -9, 43, -14, -29, 24, -24, -131, -87, -34, -73, 
-39, -53, -14, 46, -12, -34, 29, -19, -131, -78, -34, -68, 
-48, -53, -4, 51, -21, -29, 29, -19, -126, -78, -34, -68, 
-39, -53, -14, 46, -12, -34, 29, -24, -126, -78, -34, -68, 
-39, -48, -9, 43, -14, -29, 29, -24, -126, -78, -34, -73, 
-34, -43, -9, 39, -12, -26, 24, -24, -131, -78, -39, -73, 
-34, -34, 0, 34, -17, -17, 24, -29, -131, -82, -39, -73, 
-34, -58, -24, 46, -4, -41, 29, -29, -126, -82, -34, -78, 
-34, -58, -24, 46, -4, -41, 29, -29, -122, -78, -34, -78, 
-34, -58, -24, 46, -4, -41, 29, -29, -117, -78, -43, -78, 
-34, -58, -24, 46, -4, -41, 29, -29, -112, -78, -39, -68, 
-29, -58, -29, 43, 0, -43, 29, -24, -112, -78, -39, -68, 
-29, -63, -34, 46, 2, -48, 29, -24, -117, -78, -39, -68, 
-29, -53, -24, 41, -2, -39, 29, -34, -136, -87, -48, -78, 
-29, -39, -9, 34, -9, -24, 29, -39, -146, -92, -48, -82, 
-29, -24, 4, 26, -17, -9, 29, -39, -136, -92, -48, -82, 
-29, -24, 4, 26, -17, -9, 29, -43, -122, -92, -48, -78, 
-39, -34, 4, 36, -21, -14, 29, -29, -126, -92, -39, -73, 
-39, -29, 9, 34, -24, -9, 29, -39, -126, -92, -39, -73, 
-39, -4, 34, 21, -36, 14, 14, -48, -141, -102, -48, -82, 
-39, 9, 48, 14, -43, 29, 14, -58, -161, -102, -58, -87, 
-29, -4, 24, 17, -26, 9, 24, -48, -156, -97, -48, -78, 
-29, -19, 9, 24, -19, -4, 19, -43, -146, -92, -48, -78, 
-29, -34, -4, 31, -12, -19, 19, -43, -141, -92, -48, -78, 
-29, -53, -24, 41, -2, -39, 19, -53, -136, -92, -48, -78, 
-39, -48, -9, 43, -14, -29, 19, -53, -131, -82, -48, -78, 
-39, -43, -4, 41, -17, -24, 19, -43, -131, -87, -43, -73, 
-39, -43, -4, 41, -17, -24, 24, -43, -131, -87, -43, -73, 
-39, -48, -9, 43, -14, -29, 29, -43, -117, -87, -43, -68, 
-34, -48, -14, 41, -9, -31, 29, -43, -136, -97, -48, -68, 
-34, -39, -4, 36, -14, -21, 24, -48, -141, -97, -48, -73, 
-39, -48, -9, 43, -14, -29, 24, -48, -141, -97, -48, -73, 
-39, -48, -9, 43, -14, -29, 24, -43, -126, -97, -43, -73, 
-29, -58, -29, 43, 0, -43, 24, -34, -117, -87, -43, -73, 
-34, -58, -24, 46, -4, -41, 24, -34, -131, -92, -43, -73, 
-34, -58, -24, 46, -4, -41, 29, -39, -131, -92, -43, -68, 
-34, -58, -24, 46, -4, -41, 29, -39, -131, -92, -43, -68, 
-34, -68, -34, 51, 0, -51, 39, -34, -117, -82, -43, -58, 
-34, -78, -43, 56, 4, -61, 39, -34, -117, -82, -43, -58, 
-34, -87, -53, 61, 9, -70, 34, -39, -122, -87, -39, -58, 
-29, -92, -63, 61, 17, -78, 34, -39, -136, -92, -39, -63, 
-39, -73, -34, 56, -2, -53, 24, -43, -146, -102, -48, -68, 
-39, -63, -24, 51, -7, -43, 19, -53, -146, -102, -53, -73, 
-39, -43, -4, 41, -17, -24, 14, -58, -146, -102, -53, -78, 
-39, -34, 4, 36, -21, -14, 9, -63, -156, -102, -53, -87, 
-34, -29, 4, 31, -19, -12, 9, -63, -156, -107, -53, -78, 
-34, -34, 0, 34, -17, -17, 9, -58, -156, -107, -53, -78, 
-34, -39, -4, 36, -14, -21, 14, -53, -151, -107, -53, -78, 
-34, -34, 0, 34, -17, -17, 14, -53, -131, -107, -48, -78, 
-34, -34, 0, 34, -17, -17, 24, -48, -122, -97, -39, -63, 
-29, -24, 4, 26, -17, -9, 19, -53, -136, -102, -43, -63, 
-29, -29, 0, 29, -14, -14, 19, -48, -141, -102, -43, -63, 
-29, -43, -14, 36, -7, -29, 19, -43, -141, -102, -43, -63, 
-29, -43, -14, 36, -7, -29, 29, -43, -131, -102, -43, -73, 
-29, -53, -24, 41, -2, -39, 29, -43, -122, -102, -43, -63, 
-29, -39, -9, 34, -9, -24, 29, -48, -126, -97, -48, -68, 
-34, -48, -14, 41, -9, -31, 19, -48, -131, -107, -48, -68, 
-39, -48, -9, 43, -14, -29, 19, -48, -136, -107, -48, -68, 
-43, -48, -4, 46, -19, -26, 19, -48, -141, -107, -48, -68, 
-48, -48, 0, 48, -24, -24, 19, -48, -146, -107, -48, -68, 
-39, -39, 0, 39, -19, -19, 19, -53, -136, -97, -43, -68, 
-34, -39, -4, 36, -14, -21, 19, -53, -136, -97, -43, -68, 
-34, -48, -14, 41, -9, -31, 19, -48, -136, -97, -43, -68, 
-34, -48, -14, 41, -9, -31, 19, -48, -136, -102, -43, -68, 
-43, -53, -9, 48, -17, -31, 29, -48, -126, -92, -43, -58, 
-43, -58, -14, 51, -14, -36, 29, -43, -126, -92, -34, -53, 
-39, -78, -39, 58, 0, -58, 34, -34, -126, -87, -34, -53, 
-39, -82, -43, 61, 2, -63, 34, -29, -126, -87, -34, -53, 
-39, -78, -39, 58, 0, -58, 34, -29, -117, -82, -24, -48, 
-39, -87, -48, 63, 4, -68, 43, -29, -117, -82, -24, -48, 
-39, -107, -68, 73, 14, -87, 43, -24, -117, -82, -24, -43, 
-39, -117, -78, 78, 19, -97, 43, -19, -117, -78, -24, -43, 
-29, -92, -63, 61, 17, -78, 24, -34, -122, -92, -39, -63, 
-29, -53, -24, 41, -2, -39, 19, -48, -131, -97, -48, -68, 
-29, -24, 4, 26, -17, -9, 9, -53, -136, -102, -53, -78, 
-29, 0, 29, 14, -29, 14, 4, -53, -141, -107, -58, -82, 
-39, -9, 29, 24, -34, 9, 4, -53, -136, -102, -43, -73, 
-39, -4, 34, 21, -36, 14, 9, -53, -136, -102, -43, -68, 
-39, 9, 48, 14, -43, 29, 9, -48, -131, -97, -43, -68, 
-39, 19, 58, 9, -48, 39, 14, -48, -126, -97, -39, -68, 
-29, 14, 43, 7, -36, 29, 34, -48, -112, -87, -29, -58, 
-29, 19, 48, 4, -39, 34, 34, -48, -112, -82, -29, -58, 
-29, 24, 53, 2, -41, 39, 34, -48, -112, -82, -29, -58, 
-29, 24, 53, 2, -41, 39, 39, -48, -112, -78, -29, -58, 
